time,PC,TC,P,T,Z
4199,4.927,196.152,26,367,0.9603
4200,4.927,196.152,27,367,0.966
4201,4.927,196.152,28.94,367,0.977
4202,4.927,196.152,10,377.5,0.9666
4203,4.927,196.152,11,377.5,0.9612
4204,4.927,196.152,12,377.5,0.9564
4205,4.927,196.152,13,377.5,0.9528
4206,4.927,196.152,14,377.5,0.9505
4207,4.927,196.152,15,377.5,0.9489
4208,4.927,196.152,16,377.5,0.9477
4209,4.927,196.152,17,377.5,0.9471
4210,4.927,196.152,18,377.5,0.9471
4211,4.927,196.152,19,377.5,0.9481
4212,4.927,196.152,20,377.5,0.9496
4213,4.927,196.152,21,377.5,0.952
4214,4.927,196.152,22,377.5,0.9549
4215,4.927,196.152,23,377.5,0.9585
4216,4.927,196.152,24,377.5,0.9621
4217,4.927,196.152,25,377.5,0.9664
4218,4.927,196.152,26,377.5,0.9718
4219,4.927,196.152,27,377.5,0.9772
4220,4.927,196.152,28.94,377.5,0.9883
4221,5.342,200.596,8,331,0.9079
4222,5.342,200.596,9,331,0.8992
4223,5.342,200.596,10,331,0.8907
4224,5.342,200.596,11,331,0.8834
4225,5.342,200.596,12,331,0.8764
4226,5.342,200.596,13,331,0.8708
4227,5.342,200.596,14,331,0.866
4228,5.342,200.596,15,331,0.8628
4229,5.342,200.596,16,331,0.8608
4230,5.342,200.596,17,331,0.8595
4231,5.342,200.596,18,331,0.8595
4232,5.342,200.596,19,331,0.8606
4233,5.342,200.596,20,331,0.8624
4234,5.342,200.596,21,331,0.8663
4235,5.342,200.596,22,331,0.8705
4236,5.342,200.596,23,331,0.8762
4237,5.342,200.596,24,331,0.8825
4238,5.342,200.596,25,331,0.8892
4239,5.342,200.596,26,331,0.897
4240,5.342,200.596,27,331,0.9059
4241,5.342,200.596,28.72,331,0.9222
4242,5.342,200.596,8,341,0.9185
4243,5.342,200.596,9,341,0.9097
4244,5.342,200.596,10,341,0.9006
4245,5.342,200.596,11,341,0.8925
4246,5.342,200.596,12,341,0.8863
4247,5.342,200.596,13,341,0.8805
4248,5.342,200.596,14,341,0.8764
4249,5.342,200.596,15,341,0.8739
4250,5.342,200.596,16,341,0.8726
4251,5.342,200.596,17,341,0.8719
4252,5.342,200.596,18,341,0.8723
4253,5.342,200.596,19,341,0.8739
4254,5.342,200.596,20,341,0.8765
4255,5.342,200.596,21,341,0.8801
4256,5.342,200.596,22,341,0.8843
4257,5.342,200.596,23,341,0.8892
4258,5.342,200.596,24,341,0.8953
4259,5.342,200.596,25,341,0.9019
4260,5.342,200.596,26,341,0.9092
4261,5.342,200.596,27,341,0.9171
4262,5.342,200.596,28.72,341,0.931
4263,5.342,200.596,8,351,0.9342
4264,5.342,200.596,9,351,0.9274
4265,5.342,200.596,10,351,0.9209
4266,5.342,200.596,11,351,0.915
4267,5.342,200.596,12,351,0.9095
4268,5.342,200.596,13,351,0.9049
4269,5.342,200.596,14,351,0.9012
4270,5.342,200.596,15,351,0.8991
4271,5.342,200.596,16,351,0.8975
4272,5.342,200.596,17,351,0.897
4273,5.342,200.596,18,351,0.8969
4274,5.342,200.596,19,351,0.8979
4275,5.342,200.596,20,351,0.8994
4276,5.342,200.596,21,351,0.9018
4277,5.342,200.596,22,351,0.9048
4278,5.342,200.596,23,351,0.9086
4279,5.342,200.596,24,351,0.9135
4280,5.342,200.596,25,351,0.9193
4281,5.342,200.596,26,351,0.9259
4282,5.342,200.596,27,351,0.9333
4283,5.342,200.596,28.72,351,0.9469
4284,5.342,200.596,9,361,0.9374
4285,5.342,200.596,10,361,0.9316
4286,5.342,200.596,11,361,0.9259
4287,5.342,200.596,12,361,0.9211
4288,5.342,200.596,13,361,0.9167
4289,5.342,200.596,14,361,0.9135
4290,5.342,200.596,15,361,0.9118
4291,5.342,200.596,16,361,0.9101
4292,5.342,200.596,17,361,0.9091
4293,5.342,200.596,18,361,0.9093
4294,5.342,200.596,19,361,0.9105
4295,5.342,200.596,20,361,0.9125
4296,5.342,200.596,21,361,0.9156
4297,5.342,200.596,22,361,0.9192
4298,5.342,200.596,23,361,0.9233
4299,5.342,200.596,24,361,0.9283
4300,5.342,200.596,25,361,0.9339
4301,5.342,200.596,26,361,0.9396
4302,5.342,200.596,27,361,0.9465
4303,5.342,200.596,28.72,361,0.9592
4304,5.342,200.596,9,371.51,0.9515
4305,5.342,200.596,10,371.51,0.9449
4306,5.342,200.596,11,371.51,0.9392
4307,5.342,200.596,12,371.51,0.9343
4308,5.342,200.596,13,371.51,0.9302
4309,5.342,200.596,14,371.51,0.9271
4310,5.342,200.596,15,371.51,0.9247
4311,5.342,200.596,16,371.51,0.9232
4312,5.342,200.596,17,371.51,0.9228
4313,5.342,200.596,18,371.51,0.9232
4314,5.342,200.596,19,371.51,0.9242
4315,5.342,200.596,20,371.51,0.9259
4316,5.342,200.596,21,371.51,0.9283
4317,5.342,200.596,22,371.51,0.9313
4318,5.342,200.596,23,371.51,0.9355
4319,5.342,200.596,24,371.51,0.94
4320,5.342,200.596,25,371.51,0.9452
4321,5.342,200.596,26,371.51,0.951
4322,5.342,200.596,27,371.51,0.9574
4323,5.342,200.596,28.72,371.51,0.97
4324,5.535,204.165,8,313,0.8887
4325,5.535,204.165,9,313,0.8775
4326,5.535,204.165,10,313,0.8675
4327,5.535,204.165,11,313,0.8578
4328,5.535,204.165,12,313,0.85
4329,5.535,204.165,13,313,0.8426
4330,5.535,204.165,14,313,0.8376
4331,5.535,204.165,15,313,0.8331
4332,5.535,204.165,16,313,0.8306
4333,5.535,204.165,17,313,0.8289
4334,5.535,204.165,18,313,0.8298
4335,5.535,204.165,19,313,0.8319
4336,5.535,204.165,20,313,0.8352
4337,5.535,204.165,21,313,0.8405
4338,5.535,204.165,22,313,0.8462
4339,5.535,204.165,23,313,0.8528
4340,5.535,204.165,24,313,0.8606
4341,5.535,204.165,25,313,0.869
4342,5.535,204.165,26,313,0.8778
4343,5.535,204.165,27,313,0.8869
4344,5.535,204.165,28.22,313,0.8988
4345,5.535,204.165,8,326,0.9039
4346,5.535,204.165,9,326,0.894
4347,5.535,204.165,10,326,0.8849
4348,5.535,204.165,11,326,0.8766
4349,5.535,204.165,12,326,0.8697
4350,5.535,204.165,13,326,0.8636
4351,5.535,204.165,14,326,0.859
4352,5.535,204.165,15,326,0.8561
4353,5.535,204.165,16,326,0.8536
4354,5.535,204.165,17,326,0.8528
4355,5.535,204.165,18,326,0.8526
4356,5.535,204.165,19,326,0.8536
4357,5.535,204.165,20,326,0.8557
4358,5.535,204.165,21,326,0.8591
4359,5.535,204.165,22,326,0.8638
4360,5.535,204.165,23,326,0.8686
4361,5.535,204.165,24,326,0.8757
4362,5.535,204.165,25,326,0.8827
4363,5.535,204.165,26,326,0.8905
4364,5.535,204.165,27,326,0.898
4365,5.535,204.165,28.22,326,0.9088
4366,5.535,204.165,8,338,0.9311
4367,5.535,204.165,9,338,0.923
4368,5.535,204.165,10,338,0.9156
4369,5.535,204.165,11,338,0.9079
4370,5.535,204.165,12,338,0.9016
4371,5.535,204.165,13,338,0.8959
4372,5.535,204.165,14,338,0.8922
4373,5.535,204.165,15,338,0.8891
4374,5.535,204.165,16,338,0.8869
4375,5.535,204.165,17,338,0.8855
4376,5.535,204.165,18,338,0.8848
4377,5.535,204.165,19,338,0.886
4378,5.535,204.165,20,338,0.8881
4379,5.535,204.165,21,338,0.891
4380,5.535,204.165,22,338,0.8947
4381,5.535,204.165,23,338,0.8986
4382,5.535,204.165,24,338,0.9042
4383,5.535,204.165,25,338,0.9104
4384,5.535,204.165,26,338,0.9174
4385,5.535,204.165,27,338,0.9244
4386,5.535,204.165,28.22,338,0.9346
4387,5.535,204.165,9,354,0.9396
4388,5.535,204.165,10,354,0.9326
4389,5.535,204.165,11,354,0.9267
4390,5.535,204.165,12,354,0.9218
4391,5.535,204.165,13,354,0.9166
4392,5.535,204.165,14,354,0.9136
4393,5.535,204.165,15,354,0.9098
4394,5.535,204.165,16,354,0.9078
4395,5.535,204.165,17,354,0.9064
4396,5.535,204.165,18,354,0.9059
4397,5.535,204.165,19,354,0.9069
4398,5.535,204.165,20,354,0.909
4399,5.535,204.165,21,354,0.9118
4400,5.535,204.165,22,354,0.9154
4401,5.535,204.165,23,354,0.9195
4402,5.535,204.165,24,354,0.9247
4403,5.535,204.165,25,354,0.9292
4404,5.535,204.165,26,354,0.9358
4405,5.535,204.165,27,354,0.9419
4406,5.535,204.165,28.22,354,0.9513
4407,5.535,204.165,9,370,0.9559
4408,5.535,204.165,10,370,0.9499
4409,5.535,204.165,11,370,0.944
4410,5.535,204.165,12,370,0.9389
4411,5.535,204.165,13,370,0.9353
4412,5.535,204.165,14,370,0.9325
4413,5.535,204.165,15,370,0.9298
4414,5.535,204.165,16,370,0.9276
4415,5.535,204.165,17,370,0.927
4416,5.535,204.165,18,370,0.9269
4417,5.535,204.165,19,370,0.9283
4418,5.535,204.165,20,370,0.9305
4419,5.535,204.165,21,370,0.9333
4420,5.535,204.165,22,370,0.9364
4421,5.535,204.165,23,370,0.9396
4422,5.535,204.165,24,370,0.9443
4423,5.535,204.165,25,370,0.9493
4424,5.535,204.165,26,370,0.9548
4425,5.535,204.165,27,370,0.9599
4426,5.535,204.165,28.22,370,0.9684
4427,5.253,203.325,8,304,0.8649
4428,5.253,203.325,9,304,0.8544
4429,5.253,203.325,10,304,0.8448
4430,5.253,203.325,11,304,0.8344
4431,5.253,203.325,12,304,0.8259
4432,5.253,203.325,13,304,0.8184
4433,5.253,203.325,14,304,0.812
4434,5.253,203.325,15,304,0.8067
4435,5.253,203.325,16,304,0.8042
4436,5.253,203.325,17,304,0.803
4437,5.253,203.325,18,304,0.804
4438,5.253,203.325,19,304,0.8068
4439,5.253,203.325,20,304,0.8112
4440,5.253,203.325,21,304,0.8168
4441,5.253,203.325,22,304,0.824
4442,5.253,203.325,23,304,0.8312
4443,5.253,203.325,24,304,0.8407
4444,5.253,203.325,25,304,0.85
4445,5.253,203.325,26,304,0.8606
4446,5.253,203.325,27,304,0.8714
4447,5.253,203.325,28.23,304,0.8857
4448,5.253,203.325,8,321,0.8977
4449,5.253,203.325,9,321,0.8885
4450,5.253,203.325,10,321,0.8794
4451,5.253,203.325,11,321,0.8708
4452,5.253,203.325,12,321,0.864
4453,5.253,203.325,13,321,0.8562
4454,5.253,203.325,14,321,0.8514
4455,5.253,203.325,15,321,0.8464
4456,5.253,203.325,16,321,0.8432
4457,5.253,203.325,17,321,0.8414
4458,5.253,203.325,18,321,0.8422
4459,5.253,203.325,19,321,0.8444
4460,5.253,203.325,20,321,0.8477
4461,5.253,203.325,21,321,0.8528
4462,5.253,203.325,22,321,0.8581
4463,5.253,203.325,23,321,0.8638
4464,5.253,203.325,24,321,0.8703
4465,5.253,203.325,25,321,0.8777
4466,5.253,203.325,26,321,0.8857
4467,5.253,203.325,27,321,0.8946
4468,5.253,203.325,28.23,321,0.9067
4469,5.253,203.325,8,338,0.9172
4470,5.253,203.325,9,338,0.9095
4471,5.253,203.325,10,338,0.9018
4472,5.253,203.325,11,338,0.8953
4473,5.253,203.325,12,338,0.8895
4474,5.253,203.325,13,338,0.8844
4475,5.253,203.325,14,338,0.8805
4476,5.253,203.325,15,338,0.8778
4477,5.253,203.325,16,338,0.8753
4478,5.253,203.325,17,338,0.8746
4479,5.253,203.325,18,338,0.8751
4480,5.253,203.325,19,338,0.877
4481,5.253,203.325,20,338,0.8798
4482,5.253,203.325,21,338,0.8837
4483,5.253,203.325,22,338,0.8874
4484,5.253,203.325,23,338,0.8916
4485,5.253,203.325,24,338,0.8972
4486,5.253,203.325,25,338,0.9032
4487,5.253,203.325,26,338,0.9098
4488,5.253,203.325,27,338,0.917
4489,5.253,203.325,28.23,338,0.9279
4490,5.253,203.325,9,354,0.9336
4491,5.253,203.325,10,354,0.9269
4492,5.253,203.325,11,354,0.9192
4493,5.253,203.325,12,354,0.9132
4494,5.253,203.325,13,354,0.9079
4495,5.253,203.325,14,354,0.9042
4496,5.253,203.325,15,354,0.9016
4497,5.253,203.325,16,354,0.8995
4498,5.253,203.325,17,354,0.8985
4499,5.253,203.325,18,354,0.8991
4500,5.253,203.325,19,354,0.901
4501,5.253,203.325,20,354,0.9035
4502,5.253,203.325,21,354,0.9069
4503,5.253,203.325,22,354,0.9108
4504,5.253,203.325,23,354,0.9147
4505,5.253,203.325,24,354,0.9198
4506,5.253,203.325,25,354,0.9249
4507,5.253,203.325,26,354,0.9307
4508,5.253,203.325,27,354,0.937
4509,5.253,203.325,28.23,354,0.946
4510,5.253,203.325,9,371.81,0.955
4511,5.253,203.325,10,371.81,0.9491
4512,5.253,203.325,11,371.81,0.9435
4513,5.253,203.325,12,371.81,0.9392
4514,5.253,203.325,13,371.81,0.9353
4515,5.253,203.325,14,371.81,0.9328
4516,5.253,203.325,15,371.81,0.9304
4517,5.253,203.325,16,371.81,0.9291
4518,5.253,203.325,17,371.81,0.9284
4519,5.253,203.325,18,371.81,0.9292
4520,5.253,203.325,19,371.81,0.9303
4521,5.253,203.325,20,371.81,0.9325
4522,5.253,203.325,21,371.81,0.9349
4523,5.253,203.325,22,371.81,0.9381
4524,5.253,203.325,23,371.81,0.9417
4525,5.253,203.325,24,371.81,0.9464
4526,5.253,203.325,25,371.81,0.951
4527,5.253,203.325,26,371.81,0.9568
4528,5.253,203.325,27,371.81,0.963
4529,5.253,203.325,28.23,371.81,0.9714
4530,5.305,220.629,8,300.7,0.8353
4531,5.305,220.629,9,300.7,0.8213
4532,5.305,220.629,10,300.7,0.8094
4533,5.305,220.629,11,300.7,0.7981
4534,5.305,220.629,12,300.7,0.7896
4535,5.305,220.629,13,300.7,0.7825
4536,5.305,220.629,14,300.7,0.7773
4537,5.305,220.629,15,300.7,0.7742
4538,5.305,220.629,16,300.7,0.7718
4539,5.305,220.629,17,300.7,0.7716
4540,5.305,220.629,18,300.7,0.7721
4541,5.305,220.629,19,300.7,0.7745
4542,5.305,220.629,20,300.7,0.7776
4543,5.305,220.629,21,300.7,0.7827
4544,5.305,220.629,22,300.7,0.7887
4545,5.305,220.629,23,300.7,0.7961
4546,5.305,220.629,24,300.7,0.8052
4547,5.305,220.629,25,300.7,0.814
4548,5.305,220.629,26,300.7,0.8243
4549,5.305,220.629,27.13,300.7,0.8365
4550,5.305,220.629,8,321,0.8688
4551,5.305,220.629,9,321,0.8587
4552,5.305,220.629,10,321,0.849
4553,5.305,220.629,11,321,0.8404
4554,5.305,220.629,12,321,0.8325
4555,5.305,220.629,13,321,0.8257
4556,5.305,220.629,14,321,0.821
4557,5.305,220.629,15,321,0.8175
4558,5.305,220.629,16,321,0.8149
4559,5.305,220.629,17,321,0.8134
4560,5.305,220.629,18,321,0.8132
4561,5.305,220.629,19,321,0.8144
4562,5.305,220.629,20,321,0.8171
4563,5.305,220.629,21,321,0.8211
4564,5.305,220.629,22,321,0.8258
4565,5.305,220.629,23,321,0.8308
4566,5.305,220.629,24,321,0.8377
4567,5.305,220.629,25,321,0.8444
4568,5.305,220.629,26,321,0.8526
4569,5.305,220.629,27.13,321,0.8624
4570,5.305,220.629,8,338,0.8963
4571,5.305,220.629,9,338,0.887
4572,5.305,220.629,10,338,0.8781
4573,5.305,220.629,11,338,0.8699
4574,5.305,220.629,12,338,0.8637
4575,5.305,220.629,13,338,0.8578
4576,5.305,220.629,14,338,0.854
4577,5.305,220.629,15,338,0.8514
4578,5.305,220.629,16,338,0.8499
4579,5.305,220.629,17,338,0.8479
4580,5.305,220.629,18,338,0.8481
4581,5.305,220.629,19,338,0.8489
4582,5.305,220.629,20,338,0.8505
4583,5.305,220.629,21,338,0.8525
4584,5.305,220.629,22,338,0.8557
4585,5.305,220.629,23,338,0.859
4586,5.305,220.629,24,338,0.8648
4587,5.305,220.629,25,338,0.8695
4588,5.305,220.629,26,338,0.8759
4589,5.305,220.629,27.13,338,0.8826
4590,5.305,220.629,8,353,0.9064
4591,5.305,220.629,9,353,0.8991
4592,5.305,220.629,10,353,0.8927
4593,5.305,220.629,11,353,0.8864
4594,5.305,220.629,12,353,0.8823
4595,5.305,220.629,13,353,0.8775
4596,5.305,220.629,14,353,0.8742
4597,5.305,220.629,15,353,0.8713
4598,5.305,220.629,16,353,0.8697
4599,5.305,220.629,17,353,0.8685
4600,5.305,220.629,18,353,0.8687
4601,5.305,220.629,19,353,0.8699
4602,5.305,220.629,20,353,0.8716
4603,5.305,220.629,21,353,0.8741
4604,5.305,220.629,22,353,0.8777
4605,5.305,220.629,23,353,0.8816
4606,5.305,220.629,24,353,0.8863
4607,5.305,220.629,25,353,0.8923
4608,5.305,220.629,26,353,0.8989
4609,5.305,220.629,27.13,353,0.9063
4610,5.305,220.629,8,364.78,0.9175
4611,5.305,220.629,9,364.78,0.9105
4612,5.305,220.629,10,364.78,0.9039
4613,5.305,220.629,11,364.78,0.8975
4614,5.305,220.629,12,364.78,0.8933
4615,5.305,220.629,13,364.78,0.8888
4616,5.305,220.629,14,364.78,0.886
4617,5.305,220.629,15,364.78,0.8835
4618,5.305,220.629,16,364.78,0.8828
4619,5.305,220.629,17,364.78,0.882
4620,5.305,220.629,18,364.78,0.8826
4621,5.305,220.629,19,364.78,0.8837
4622,5.305,220.629,20,364.78,0.8858
4623,5.305,220.629,21,364.78,0.8886
4624,5.305,220.629,22,364.78,0.8924
4625,5.305,220.629,23,364.78,0.8966
4626,5.305,220.629,24,364.78,0.9016
4627,5.305,220.629,25,364.78,0.9067
4628,5.305,220.629,26,364.78,0.9128
4629,5.305,220.629,27.13,364.78,0.9194
4630,5.328,198.862,7,298,0.8764
4631,5.328,198.862,8,298,0.8603
4632,5.328,198.862,9,298,0.8451
4633,5.328,198.862,10,298,0.8322
4634,5.328,198.862,11,298,0.821
4635,5.328,198.862,12,298,0.8117
4636,5.328,198.862,13,298,0.8037
4637,5.328,198.862,14,298,0.7975
4638,5.328,198.862,15,298,0.7942
4639,5.328,198.862,16,298,0.7928
4640,5.328,198.862,17,298,0.794
4641,5.328,198.862,18.64,298,0.8008
4642,5.328,198.862,7,308,0.8984
4643,5.328,198.862,8,308,0.8818
4644,5.328,198.862,9,308,0.8689
4645,5.328,198.862,10,308,0.8568
4646,5.328,198.862,11,308,0.847
4647,5.328,198.862,12,308,0.8385
4648,5.328,198.862,13,308,0.8321
4649,5.328,198.862,14,308,0.8278
4650,5.328,198.862,15,308,0.8249
4651,5.328,198.862,16,308,0.8244
4652,5.328,198.862,17,308,0.8247
4653,5.328,198.862,18.64,308,0.8287
4654,5.328,198.862,7,318,0.9221
4655,5.328,198.862,8,318,0.9067
4656,5.328,198.862,9,318,0.8938
4657,5.328,198.862,10,318,0.8828
4658,5.328,198.862,11,318,0.8732
4659,5.328,198.862,12,318,0.866
4660,5.328,198.862,13,318,0.8598
4661,5.328,198.862,14,318,0.8551
4662,5.328,198.862,15,318,0.8522
4663,5.328,198.862,16,318,0.8501
4664,5.328,198.862,17,318,0.8497
4665,5.328,198.862,18.64,318,0.8517
4666,5.328,198.862,7,328,0.9325
4667,5.328,198.862,8,328,0.9177
4668,5.328,198.862,9,328,0.9056
4669,5.328,198.862,10,328,0.895
4670,5.328,198.862,11,328,0.8853
4671,5.328,198.862,12,328,0.8782
4672,5.328,198.862,13,328,0.8727
4673,5.328,198.862,14,328,0.8691
4674,5.328,198.862,15,328,0.8667
4675,5.328,198.862,16,328,0.865
4676,5.328,198.862,17,328,0.8653
4677,5.328,198.862,18.64,328,0.8675
4678,5.328,198.862,7,338.2,0.9473
4679,5.328,198.862,8,338.2,0.9324
4680,5.328,198.862,9,338.2,0.9196
4681,5.328,198.862,10,338.2,0.9089
4682,5.328,198.862,11,338.2,0.8995
4683,5.328,198.862,12,338.2,0.8925
4684,5.328,198.862,13,338.2,0.8865
4685,5.328,198.862,14,338.2,0.8827
4686,5.328,198.862,15,338.2,0.8796
4687,5.328,198.862,16,338.2,0.878
4688,5.328,198.862,17,338.2,0.8785
4689,5.328,198.862,18.64,338.2,0.8805
4690,5.323,199.059,7,308,0.873
4691,5.323,199.059,8,308,0.863
4692,5.323,199.059,9,308,0.854
4693,5.323,199.059,10,308,0.845
4694,5.323,199.059,11,308,0.8364
4695,5.323,199.059,12,308,0.8286
4696,5.323,199.059,13,308,0.8221
4697,5.323,199.059,14,308,0.8172
4698,5.323,199.059,15,308,0.8136
4699,5.323,199.059,16,308,0.8113
4700,5.323,199.059,17,308,0.811
4701,5.323,199.059,18,308,0.812
4702,5.323,199.059,19,308,0.8143
4703,5.323,199.059,20,308,0.8177
4704,5.323,199.059,21,308,0.8224
4705,5.323,199.059,22.6,308,0.8313
4706,5.323,199.059,7,316,0.8873
4707,5.323,199.059,8,316,0.8781
4708,5.323,199.059,9,316,0.8696
4709,5.323,199.059,10,316,0.8616
4710,5.323,199.059,11,316,0.8541
4711,5.323,199.059,12,316,0.8477
4712,5.323,199.059,13,316,0.8415
4713,5.323,199.059,14,316,0.8366
4714,5.323,199.059,15,316,0.833
4715,5.323,199.059,16,316,0.8307
4716,5.323,199.059,17,316,0.8299
4717,5.323,199.059,18,316,0.831
4718,5.323,199.059,19,316,0.8324
4719,5.323,199.059,20,316,0.8349
4720,5.323,199.059,21,316,0.8386
4721,5.323,199.059,22.6,316,0.8465
4722,5.323,199.059,7,327,0.9071
4723,5.323,199.059,8,327,0.8981
4724,5.323,199.059,9,327,0.8902
4725,5.323,199.059,10,327,0.882
4726,5.323,199.059,11,327,0.8751
4727,5.323,199.059,12,327,0.8685
4728,5.323,199.059,13,327,0.8635
4729,5.323,199.059,14,327,0.8595
4730,5.323,199.059,15,327,0.856
4731,5.323,199.059,16,327,0.8543
4732,5.323,199.059,17,327,0.8538
4733,5.323,199.059,18,327,0.8542
4734,5.323,199.059,19,327,0.8557
4735,5.323,199.059,20,327,0.8578
4736,5.323,199.059,21,327,0.8609
4737,5.323,199.059,22.6,327,0.8675
4738,5.323,199.059,7,337.2,0.928
4739,5.323,199.059,8,337.2,0.9192
4740,5.323,199.059,9,337.2,0.9107
4741,5.323,199.059,10,337.2,0.9022
4742,5.323,199.059,11,337.2,0.8954
4743,5.323,199.059,12,337.2,0.889
4744,5.323,199.059,13,337.2,0.8835
4745,5.323,199.059,14,337.2,0.879
4746,5.323,199.059,15,337.2,0.8757
4747,5.323,199.059,16,337.2,0.8734
4748,5.323,199.059,17,337.2,0.8723
4749,5.323,199.059,18,337.2,0.8722
4750,5.323,199.059,19,337.2,0.8735
4751,5.323,199.059,20,337.2,0.8755
4752,5.323,199.059,21,337.2,0.8786
4753,5.323,199.059,22.6,337.2,0.8853
4754,5.704,203.437,8,290.5,0.8184
4755,5.704,203.437,9,290.5,0.8066
4756,5.704,203.437,10,290.5,0.7966
4757,5.704,203.437,11,290.5,0.7868
4758,5.704,203.437,12,290.5,0.7759
4759,5.704,203.437,13,290.5,0.7668
4760,5.704,203.437,14,290.5,0.7597
4761,5.704,203.437,15,290.5,0.7561
4762,5.704,203.437,16,290.5,0.7537
4763,5.704,203.437,17,290.5,0.7537
4764,5.704,203.437,18,290.5,0.757
4765,5.704,203.437,19,290.5,0.7606
4766,5.704,203.437,20,290.5,0.7666
4767,5.704,203.437,21,290.5,0.7731
4768,5.704,203.437,22,290.5,0.7818
4769,5.704,203.437,23,290.5,0.7911
4770,5.704,203.437,24,290.5,0.801
4771,5.704,203.437,25,290.5,0.8116
4772,5.704,203.437,26,290.5,0.8232
4773,5.704,203.437,27.142,290.5,0.8372
4774,5.704,203.437,8,309.5,0.8638
4775,5.704,203.437,9,309.5,0.8543
4776,5.704,203.437,10,309.5,0.8449
4777,5.704,203.437,11,309.5,0.8354
4778,5.704,203.437,12,309.5,0.8269
4779,5.704,203.437,13,309.5,0.8193
4780,5.704,203.437,14,309.5,0.8151
4781,5.704,203.437,15,309.5,0.812
4782,5.704,203.437,16,309.5,0.8098
4783,5.704,203.437,17,309.5,0.8092
4784,5.704,203.437,18,309.5,0.8096
4785,5.704,203.437,19,309.5,0.8111
4786,5.704,203.437,20,309.5,0.8148
4787,5.704,203.437,21,309.5,0.8197
4788,5.704,203.437,22,309.5,0.8255
4789,5.704,203.437,23,309.5,0.8327
4790,5.704,203.437,24,309.5,0.8402
4791,5.704,203.437,25,309.5,0.8479
4792,5.704,203.437,26,309.5,0.8574
4793,5.704,203.437,27.142,309.5,0.8693
4794,5.704,203.437,8,326.5,0.9033
4795,5.704,203.437,9,326.5,0.8915
4796,5.704,203.437,10,326.5,0.8835
4797,5.704,203.437,11,326.5,0.8734
4798,5.704,203.437,12,326.5,0.867
4799,5.704,203.437,13,326.5,0.8609
4800,5.704,203.437,14,326.5,0.8572
4801,5.704,203.437,15,326.5,0.8554
4802,5.704,203.437,16,326.5,0.8531
4803,5.704,203.437,17,326.5,0.8524
4804,5.704,203.437,18,326.5,0.852
4805,5.704,203.437,19,326.5,0.8529
4806,5.704,203.437,20,326.5,0.8554
4807,5.704,203.437,21,326.5,0.8587
4808,5.704,203.437,22,326.5,0.8626
4809,5.704,203.437,23,326.5,0.8675
4810,5.704,203.437,24,326.5,0.873
4811,5.704,203.437,25,326.5,0.8792
4812,5.704,203.437,26,326.5,0.8862
4813,5.704,203.437,27.142,326.5,0.8943
4814,5.704,203.437,8,341,0.9216
4815,5.704,203.437,9,341,0.9119
4816,5.704,203.437,10,341,0.9056
4817,5.704,203.437,11,341,0.8991
4818,5.704,203.437,12,341,0.894
4819,5.704,203.437,13,341,0.8887
